net_idx,inject_time_us,network,num_inputs
4380,89059,resnet18,4
4381,89100,vgg16,7
4382,89140,resnet18,7
4383,89188,vgg16,1
4384,89208,alexnet,10
4385,89213,vgg16,2
4386,89221,vgg16,3
4387,89234,resnet18,2
4388,89251,resnet18,6
4389,89263,alexnet,10
4390,89274,alexnet,6
4391,89277,vgg16,3
4392,89301,vgg16,5
4393,89330,vgg16,3
4394,89354,alexnet,5
4395,89355,resnet18,6
4396,89369,alexnet,5
4397,89377,alexnet,8
4398,89382,vgg16,8
4399,89391,vgg16,8
4400,89414,resnet18,1
4401,89420,vgg16,10
4402,89421,vgg16,10
4403,89442,vgg16,6
4404,89471,alexnet,6
4405,89472,vgg16,8
4406,89473,resnet18,9
4407,89477,resnet18,3
4408,89553,vgg16,3
4409,89567,vgg16,2
4410,89592,alexnet,2
4411,89652,vgg16,6
4412,89668,resnet18,1
4413,89675,vgg16,3
4414,89694,resnet18,4
4415,89729,vgg16,4
4416,89733,vgg16,5
4417,89749,vgg16,10
4418,89750,vgg16,7
4419,89770,alexnet,3
4420,89775,vgg16,10
4421,89784,alexnet,9
4422,89824,resnet18,9
4423,89826,alexnet,5
4424,89828,vgg16,8
4425,89834,alexnet,4
4426,89883,resnet18,5
4427,89885,alexnet,9
4428,89920,alexnet,8
4429,89924,alexnet,3
4430,89983,resnet18,6
4431,89984,vgg16,1
4432,89990,vgg16,1
4433,89998,vgg16,7
4434,89998,alexnet,9
4435,89998,resnet18,4
4436,90037,vgg16,3
4437,90101,vgg16,8
4438,90133,alexnet,6
4439,90161,alexnet,10
4440,90163,vgg16,9
4441,90169,resnet18,5
4442,90176,vgg16,10
4443,90195,vgg16,4
4444,90236,vgg16,2
4445,90250,resnet18,6
4446,90256,vgg16,7
4447,90269,resnet18,9
4448,90277,resnet18,1
4449,90398,resnet18,5
4450,90412,resnet18,10
4451,90457,vgg16,4
4452,90458,resnet18,1
4453,90489,resnet18,4
4454,90578,resnet18,1
4455,90579,resnet18,10
4456,90642,alexnet,8
4457,90652,vgg16,6
4458,90675,alexnet,10
4459,90678,vgg16,4
4460,90722,alexnet,2
4461,90725,vgg16,8
4462,90773,resnet18,4
4463,90792,alexnet,6
4464,90797,resnet18,2
4465,90801,vgg16,4
4466,90803,alexnet,2
4467,90815,resnet18,5
4468,90829,resnet18,6
4469,90834,vgg16,9
4470,90846,vgg16,4
4471,90851,vgg16,1
4472,90902,alexnet,6
4473,90918,vgg16,9
4474,90925,alexnet,9
4475,90945,resnet18,4
4476,90973,alexnet,10
4477,91017,vgg16,5
4478,91039,vgg16,2
4479,91042,resnet18,9
4480,91043,vgg16,6
4481,91046,resnet18,2
4482,91056,alexnet,2
4483,91139,alexnet,5
4484,91147,vgg16,4
4485,91176,alexnet,10
4486,91182,vgg16,4
4487,91225,alexnet,5
4488,91246,alexnet,4
4489,91253,resnet18,4
4490,91263,vgg16,6
4491,91292,alexnet,3
4492,91319,vgg16,5
4493,91329,vgg16,10
4494,91333,alexnet,10
4495,91342,alexnet,5
4496,91351,alexnet,9
4497,91352,resnet18,7
4498,91370,alexnet,1
4499,91377,alexnet,3
4500,91381,alexnet,9
4501,91448,vgg16,2
4502,91499,vgg16,7
4503,91518,alexnet,9
4504,91520,alexnet,2
4505,91530,resnet18,1
4506,91534,alexnet,10
4507,91555,resnet18,6
4508,91592,alexnet,4
4509,91638,alexnet,7
4510,91695,vgg16,2
4511,91715,resnet18,5
4512,91720,vgg16,9
4513,91739,alexnet,4
4514,91777,resnet18,1
4515,91795,alexnet,1
4516,91808,vgg16,3
4517,91832,vgg16,1
4518,91883,alexnet,4
4519,91886,resnet18,5
4520,91900,vgg16,4
4521,91933,vgg16,1
4522,91946,resnet18,8
4523,91972,resnet18,6
4524,91979,alexnet,4
4525,92004,resnet18,8
4526,92005,vgg16,6
4527,92028,resnet18,10
4528,92045,vgg16,6
4529,92074,resnet18,4
4530,92097,vgg16,7
4531,92100,resnet18,6
4532,92103,alexnet,3
4533,92150,alexnet,5
4534,92176,resnet18,1
4535,92198,resnet18,5
4536,92199,vgg16,5
4537,92204,resnet18,3
4538,92208,vgg16,1
4539,92216,vgg16,1
4540,92233,resnet18,9
4541,92278,resnet18,5
4542,92300,resnet18,4
4543,92322,vgg16,9
4544,92324,resnet18,6
4545,92332,vgg16,1
4546,92335,alexnet,7
4547,92368,vgg16,7
4548,92381,resnet18,5
4549,92383,alexnet,4
4550,92414,alexnet,10
4551,92438,alexnet,2
4552,92447,resnet18,6
4553,92453,alexnet,8
4554,92470,resnet18,1
4555,92491,alexnet,5
4556,92507,alexnet,8
4557,92531,vgg16,6
4558,92557,vgg16,9
4559,92557,vgg16,4
4560,92569,resnet18,7
4561,92575,alexnet,10
4562,92601,vgg16,1
4563,92613,resnet18,3
4564,92633,alexnet,7
4565,92634,resnet18,9
4566,92645,alexnet,6
4567,92692,vgg16,7
4568,92698,vgg16,2
4569,92699,alexnet,10
4570,92703,resnet18,6
4571,92729,alexnet,8
4572,92814,resnet18,8
4573,92830,resnet18,2
4574,92832,vgg16,5
4575,92857,alexnet,9
4576,92896,vgg16,1
4577,92900,resnet18,4
4578,92910,alexnet,10
4579,92918,resnet18,9
4580,92942,resnet18,4
4581,92950,vgg16,4
4582,92954,resnet18,6
4583,92955,alexnet,6
4584,92961,vgg16,9
4585,92964,resnet18,6
4586,92971,alexnet,4
4587,93016,resnet18,4
4588,93016,vgg16,6
4589,93071,resnet18,3
4590,93141,resnet18,8
4591,93148,vgg16,2
4592,93175,resnet18,10
4593,93224,alexnet,10
4594,93251,alexnet,10
4595,93282,resnet18,1
4596,93314,alexnet,5
4597,93326,vgg16,3
4598,93336,vgg16,4
4599,93356,resnet18,1
4600,93358,vgg16,3
4601,93377,alexnet,6
4602,93392,vgg16,2
4603,93395,alexnet,9
4604,93409,vgg16,6
4605,93440,resnet18,5
4606,93483,alexnet,2
4607,93555,alexnet,3
4608,93577,resnet18,1
4609,93580,resnet18,6
4610,93616,resnet18,5
4611,93622,alexnet,7
4612,93626,resnet18,4
4613,93631,vgg16,6
4614,93674,alexnet,5
4615,93678,resnet18,3
4616,93708,alexnet,9
4617,93717,alexnet,10
4618,93738,alexnet,5
4619,93764,resnet18,4
4620,93775,alexnet,2
4621,93809,vgg16,10
4622,93832,resnet18,6
4623,93840,resnet18,10
4624,93855,vgg16,6
4625,93856,alexnet,4
4626,93862,resnet18,2
4627,93866,resnet18,6
4628,93867,vgg16,5
4629,93895,vgg16,10
4630,93940,vgg16,9
4631,93981,resnet18,3
4632,93991,alexnet,1
4633,93996,alexnet,6
4634,94012,resnet18,10
4635,94025,vgg16,8
4636,94065,alexnet,10
4637,94084,resnet18,9
4638,94086,vgg16,4
4639,94100,resnet18,9
4640,94111,vgg16,3
4641,94112,resnet18,8
4642,94115,alexnet,9
4643,94127,alexnet,3
4644,94133,vgg16,3
4645,94149,alexnet,4
4646,94177,vgg16,2
4647,94195,resnet18,5
4648,94215,resnet18,2
4649,94240,alexnet,10
4650,94259,alexnet,8
4651,94294,resnet18,6
4652,94305,vgg16,2
4653,94346,vgg16,2
4654,94405,vgg16,1
4655,94419,alexnet,4
4656,94420,resnet18,3
4657,94430,vgg16,1
4658,94458,resnet18,2
4659,94469,alexnet,5
4660,94476,vgg16,8
4661,94496,resnet18,2
4662,94499,alexnet,9
4663,94506,alexnet,8
4664,94515,resnet18,7
4665,94521,resnet18,6
4666,94524,resnet18,10
4667,94525,vgg16,4
4668,94533,resnet18,7
4669,94549,vgg16,9
4670,94569,vgg16,3
4671,94577,vgg16,9
4672,94578,alexnet,4
4673,94599,alexnet,3
4674,94604,alexnet,1
4675,94605,vgg16,7
4676,94628,alexnet,6
4677,94632,alexnet,6
4678,94642,resnet18,8
4679,94644,vgg16,10
4680,94667,vgg16,1
4681,94678,alexnet,2
4682,94680,resnet18,6
4683,94688,alexnet,7
4684,94714,alexnet,2
4685,94743,vgg16,10
4686,94785,resnet18,7
4687,94857,resnet18,1
4688,94913,alexnet,10
4689,94922,vgg16,4
4690,94928,alexnet,8
4691,94933,alexnet,1
4692,94939,alexnet,10
4693,94959,vgg16,2
4694,94962,resnet18,9
4695,95057,resnet18,10
4696,95063,vgg16,1
4697,95078,alexnet,1
4698,95085,vgg16,10
4699,95164,vgg16,6
4700,95173,alexnet,6
4701,95193,vgg16,2
4702,95210,vgg16,3
4703,95238,alexnet,5
4704,95252,resnet18,2
4705,95252,resnet18,4
4706,95300,alexnet,8
4707,95367,vgg16,5
4708,95383,resnet18,5
4709,95410,vgg16,2
4710,95419,vgg16,5
4711,95497,vgg16,4
4712,95550,resnet18,1
4713,95559,alexnet,3
4714,95628,resnet18,3
4715,95679,vgg16,7
4716,95687,vgg16,6
4717,95695,resnet18,3
4718,95696,vgg16,9
4719,95708,alexnet,3
4720,95833,vgg16,8
4721,95836,vgg16,10
4722,95858,alexnet,5
4723,95861,vgg16,10
4724,95879,resnet18,7
4725,95885,resnet18,1
4726,95885,alexnet,1
4727,95939,resnet18,8
4728,95971,resnet18,10
4729,96051,resnet18,4
4730,96053,vgg16,8
4731,96080,vgg16,3
4732,96083,resnet18,9
4733,96102,resnet18,7
4734,96106,resnet18,6
4735,96111,resnet18,6
4736,96186,resnet18,6
4737,96220,alexnet,2
4738,96237,vgg16,9
4739,96256,vgg16,3
4740,96265,alexnet,6
4741,96271,alexnet,6
4742,96291,vgg16,7
4743,96317,alexnet,8
4744,96338,vgg16,10
4745,96383,alexnet,9
4746,96410,alexnet,9
4747,96441,vgg16,1
4748,96444,resnet18,2
4749,96465,vgg16,7
4750,96509,resnet18,1
4751,96533,resnet18,1
4752,96538,alexnet,2
4753,96552,resnet18,6
4754,96565,resnet18,9
4755,96577,resnet18,6
4756,96588,alexnet,1
4757,96615,resnet18,2
4758,96617,resnet18,4
4759,96627,vgg16,8
4760,96650,resnet18,3
4761,96655,resnet18,4
4762,96667,vgg16,9
4763,96687,resnet18,5
4764,96700,vgg16,1
4765,96700,alexnet,1
4766,96700,alexnet,5
4767,96732,alexnet,2
4768,96737,resnet18,6
4769,96800,vgg16,1
4770,96803,vgg16,5
4771,96810,resnet18,5
4772,96816,resnet18,4
4773,96845,resnet18,4
4774,96869,alexnet,8
4775,96872,resnet18,7
4776,96878,resnet18,5
4777,96881,alexnet,4
4778,96891,resnet18,4
4779,96891,vgg16,7
4780,96912,alexnet,5
4781,96919,vgg16,9
4782,96924,alexnet,9
4783,96933,resnet18,8
4784,96935,resnet18,3
4785,96945,vgg16,3
4786,97006,alexnet,8
4787,97007,resnet18,3
4788,97010,resnet18,5
4789,97039,vgg16,8
4790,97051,alexnet,6
4791,97056,resnet18,2
4792,97122,vgg16,4
4793,97170,alexnet,5
4794,97190,resnet18,3
4795,97191,alexnet,9
4796,97191,resnet18,6
4797,97216,resnet18,10
4798,97253,alexnet,5
4799,97282,vgg16,4
4800,97283,vgg16,2
4801,97301,vgg16,5
4802,97327,alexnet,8
4803,97327,alexnet,1
4804,97351,resnet18,1
4805,97359,vgg16,9
4806,97396,vgg16,5
4807,97434,alexnet,6
4808,97440,resnet18,9
4809,97447,resnet18,1
4810,97455,vgg16,1
4811,97507,vgg16,2
4812,97515,vgg16,9
4813,97520,alexnet,5
4814,97524,resnet18,7
4815,97536,resnet18,7
4816,97552,resnet18,10
4817,97588,alexnet,3
4818,97621,vgg16,4
4819,97626,alexnet,1
4820,97642,vgg16,7
4821,97663,alexnet,3
4822,97671,alexnet,4
4823,97680,vgg16,3
4824,97695,vgg16,7
4825,97715,resnet18,7
4826,97737,resnet18,4
4827,97748,vgg16,7
4828,97756,vgg16,8
4829,97756,vgg16,8
4830,97767,alexnet,2
4831,97785,resnet18,7
4832,97790,resnet18,2
4833,97839,alexnet,7
4834,97865,resnet18,8
4835,97887,resnet18,1
4836,97900,alexnet,2
4837,97925,vgg16,5
4838,97938,alexnet,10
4839,98009,alexnet,9
4840,98017,alexnet,5
4841,98031,alexnet,8
4842,98064,vgg16,4
4843,98070,alexnet,1
4844,98070,alexnet,8
4845,98126,resnet18,8
4846,98169,alexnet,9
4847,98190,vgg16,3
4848,98200,alexnet,10
4849,98220,resnet18,4
4850,98221,resnet18,7
4851,98245,alexnet,8
4852,98255,alexnet,1
4853,98257,vgg16,5
4854,98294,alexnet,5
4855,98326,alexnet,3
4856,98389,resnet18,6
4857,98394,resnet18,5
4858,98408,resnet18,1
4859,98412,resnet18,9
4860,98413,alexnet,6
4861,98430,alexnet,9
4862,98468,vgg16,6
4863,98526,alexnet,8
4864,98612,resnet18,7
4865,98613,alexnet,1
4866,98647,alexnet,1
4867,98647,vgg16,4
4868,98656,vgg16,5
4869,98659,vgg16,5
4870,98667,resnet18,5
4871,98691,alexnet,3
4872,98692,resnet18,1
4873,98719,vgg16,7
4874,98725,alexnet,9
4875,98802,resnet18,4
4876,98824,resnet18,9
4877,98848,resnet18,3
4878,98851,alexnet,6
4879,98851,vgg16,6
4880,98859,resnet18,10
4881,98860,vgg16,7
4882,98886,vgg16,4
4883,98888,vgg16,2
4884,98930,vgg16,2
4885,98934,vgg16,8
4886,98951,vgg16,5
4887,98980,vgg16,10
4888,98986,vgg16,7
4889,99012,resnet18,10
4890,99040,alexnet,10
4891,99046,alexnet,8
4892,99048,alexnet,5
4893,99062,vgg16,5
4894,99064,alexnet,10
4895,99080,alexnet,3
4896,99080,resnet18,8
4897,99111,vgg16,7
4898,99128,alexnet,4
4899,99132,alexnet,4
4900,99176,alexnet,8
4901,99183,resnet18,6
4902,99192,alexnet,9
4903,99213,resnet18,2
4904,99223,alexnet,6
4905,99226,vgg16,9
4906,99230,alexnet,1
4907,99243,alexnet,4
4908,99251,resnet18,4
4909,99257,resnet18,3
4910,99319,resnet18,10
4911,99331,vgg16,1
4912,99343,alexnet,4
4913,99345,alexnet,6
4914,99351,vgg16,3
4915,99370,vgg16,9
4916,99438,alexnet,6
4917,99443,vgg16,8
4918,99467,resnet18,9
4919,99490,resnet18,10
4920,99522,vgg16,1
4921,99541,alexnet,9
4922,99570,alexnet,9
4923,99644,resnet18,1
4924,99681,vgg16,4
4925,99711,vgg16,5
4926,99715,resnet18,3
4927,99778,resnet18,5
4928,99780,resnet18,8
4929,99781,resnet18,6
4930,99784,vgg16,8
4931,99788,alexnet,7
4932,99804,resnet18,9
4933,99808,alexnet,9
4934,99823,alexnet,10
4935,99824,alexnet,9
4936,99868,resnet18,10
4937,99892,resnet18,4
4938,99903,alexnet,1
4939,99912,vgg16,1
4940,99916,resnet18,5
4941,99930,resnet18,4
4942,99939,vgg16,4
4943,99974,vgg16,6
4944,99980,resnet18,8
4945,99980,resnet18,7
4946,99982,resnet18,8
4947,99993,resnet18,5
