net_idx,inject_time_us,network,num_inputs
4117,40548,resnet50,9
4118,40550,resnet50,9
4119,40571,vgg16,8
4120,40584,resnet34,1
4121,40587,resnet50,6
4122,40588,resnet50,2
4123,40590,resnet34,3
4124,40603,resnet50,2
4125,40611,resnet50,7
4126,40612,mobilenet_v3,6
4127,40615,resnet18,7
4128,40615,resnet50,5
4129,40619,resnet34,8
4130,40627,resnet18,4
4131,40629,mobilenet_v3,9
4132,40642,resnet50,3
4133,40645,resnet18,2
4134,40647,resnet50,10
4135,40648,resnet34,7
4136,40651,mobilenet_v3,10
4137,40680,vgg16,7
4138,40691,resnet50,4
4139,40697,resnet18,4
4140,40712,vgg16,2
4141,40712,resnet18,9
4142,40722,alexnet,4
4143,40742,vgg16,7
4144,40746,resnet18,1
4145,40758,resnet18,7
4146,40774,mobilenet_v3,7
4147,40798,resnet50,3
4148,40816,resnet34,7
4149,40821,alexnet,10
4150,40825,resnet18,8
4151,40826,mobilenet_v3,3
4152,40837,resnet34,6
4153,40840,alexnet,4
4154,40843,mobilenet_v3,6
4155,40855,resnet50,9
4156,40861,mobilenet_v3,7
4157,40885,resnet18,9
4158,40897,mobilenet_v3,10
4159,40899,resnet50,4
4160,40916,mobilenet_v3,6
4161,40920,resnet18,5
4162,40932,resnet18,6
4163,40949,resnet50,9
4164,40957,resnet50,9
4165,40961,vgg16,2
4166,40961,mobilenet_v3,2
4167,40983,mobilenet_v3,3
4168,40987,resnet34,6
4169,40995,resnet18,7
4170,40997,mobilenet_v3,1
4171,41003,vgg16,9
4172,41005,mobilenet_v3,7
4173,41022,mobilenet_v3,4
4174,41041,resnet18,6
4175,41043,resnet50,9
4176,41044,vgg16,3
4177,41071,resnet18,2
4178,41078,mobilenet_v3,7
4179,41080,resnet34,10
4180,41094,mobilenet_v3,1
4181,41098,resnet50,4
4182,41102,alexnet,10
4183,41103,resnet34,6
4184,41129,resnet50,1
4185,41138,mobilenet_v3,1
4186,41186,alexnet,2
4187,41197,resnet18,6
4188,41216,resnet18,10
4189,41217,resnet34,4
4190,41219,resnet50,1
4191,41222,mobilenet_v3,7
4192,41222,resnet18,6
4193,41226,resnet34,7
4194,41243,alexnet,5
4195,41254,resnet50,10
4196,41266,vgg16,3
4197,41274,resnet50,3
4198,41285,mobilenet_v3,5
4199,41292,resnet34,6
4200,41304,mobilenet_v3,5
4201,41305,resnet50,9
4202,41310,resnet34,5
4203,41318,mobilenet_v3,6
4204,41340,resnet34,6
4205,41344,mobilenet_v3,1
4206,41356,resnet18,7
4207,41384,resnet34,8
4208,41395,resnet34,9
4209,41400,vgg16,4
4210,41424,vgg16,10
4211,41455,resnet50,3
4212,41457,resnet34,7
4213,41461,vgg16,1
4214,41462,resnet50,2
4215,41469,resnet50,9
4216,41470,resnet18,10
4217,41485,mobilenet_v3,6
4218,41491,resnet50,8
4219,41491,resnet34,1
4220,41502,resnet18,7
4221,41510,resnet34,2
4222,41521,alexnet,3
4223,41557,resnet34,2
4224,41563,resnet18,7
4225,41564,resnet34,1
4226,41564,resnet50,6
4227,41568,resnet34,9
4228,41572,mobilenet_v3,8
4229,41573,resnet18,6
4230,41577,resnet50,10
4231,41581,alexnet,2
4232,41586,resnet50,5
4233,41632,resnet34,8
4234,41655,mobilenet_v3,7
4235,41655,resnet50,3
4236,41659,alexnet,10
4237,41660,resnet34,6
4238,41662,resnet34,10
4239,41668,resnet50,5
4240,41672,resnet34,10
4241,41678,mobilenet_v3,5
4242,41679,resnet34,4
4243,41680,mobilenet_v3,5
4244,41682,resnet50,3
4245,41683,resnet50,1
4246,41694,resnet18,1
4247,41696,resnet18,1
4248,41705,resnet34,6
4249,41709,alexnet,3
4250,41715,vgg16,3
4251,41716,mobilenet_v3,10
4252,41724,resnet18,8
4253,41767,vgg16,9
4254,41769,resnet34,9
4255,41788,resnet50,1
4256,41818,mobilenet_v3,2
4257,41827,mobilenet_v3,9
4258,41839,resnet18,1
4259,41847,alexnet,5
4260,41866,resnet34,8
4261,41876,resnet18,4
4262,41879,resnet18,6
4263,41880,resnet34,5
4264,41882,mobilenet_v3,5
4265,41890,alexnet,5
4266,41903,mobilenet_v3,5
4267,41932,resnet34,2
4268,41937,resnet34,6
4269,41944,resnet18,7
4270,41952,resnet50,10
4271,41966,mobilenet_v3,1
4272,41969,resnet50,8
4273,41970,alexnet,1
4274,41972,resnet50,7
4275,42016,vgg16,10
4276,42021,alexnet,7
4277,42024,mobilenet_v3,10
4278,42035,resnet34,8
4279,42044,resnet34,7
4280,42059,resnet18,6
4281,42063,resnet34,1
4282,42063,mobilenet_v3,3
4283,42066,resnet50,4
4284,42117,mobilenet_v3,8
4285,42149,mobilenet_v3,9
4286,42157,resnet18,6
4287,42167,resnet18,1
4288,42177,vgg16,6
4289,42182,resnet18,2
4290,42182,resnet18,9
4291,42187,vgg16,6
4292,42188,resnet18,4
4293,42205,vgg16,1
4294,42254,mobilenet_v3,7
4295,42311,vgg16,7
4296,42317,vgg16,7
4297,42321,vgg16,5
4298,42349,resnet34,5
4299,42382,resnet34,10
4300,42384,resnet34,4
4301,42389,resnet34,10
4302,42390,mobilenet_v3,2
4303,42393,resnet18,5
4304,42401,resnet18,7
4305,42407,resnet18,4
4306,42411,alexnet,3
4307,42415,resnet50,10
4308,42417,resnet18,9
4309,42426,resnet34,10
4310,42446,vgg16,9
4311,42462,resnet18,3
4312,42464,resnet50,7
4313,42465,resnet34,9
4314,42479,resnet18,7
4315,42482,resnet18,4
4316,42484,resnet34,7
4317,42506,resnet34,3
4318,42510,alexnet,10
4319,42528,mobilenet_v3,1
4320,42531,resnet34,6
4321,42540,alexnet,3
4322,42555,resnet50,3
4323,42559,resnet34,5
4324,42561,alexnet,9
4325,42564,resnet34,7
4326,42614,resnet34,2
4327,42642,resnet34,10
4328,42648,resnet34,2
4329,42666,resnet18,1
4330,42688,mobilenet_v3,6
4331,42700,resnet18,8
4332,42739,resnet50,1
4333,42749,resnet50,8
4334,42752,mobilenet_v3,10
4335,42769,resnet50,10
4336,42771,vgg16,7
4337,42777,mobilenet_v3,5
4338,42791,alexnet,4
4339,42801,resnet50,9
4340,42805,mobilenet_v3,5
4341,42828,resnet50,4
4342,42843,mobilenet_v3,4
4343,42862,resnet50,6
4344,42881,resnet50,8
4345,42886,resnet50,7
4346,42891,mobilenet_v3,3
4347,42892,resnet50,2
4348,42895,resnet18,5
4349,42900,resnet18,2
4350,42922,mobilenet_v3,7
4351,42931,resnet34,10
4352,42950,resnet50,7
4353,42953,resnet34,10
4354,42957,resnet18,9
4355,42961,resnet34,1
4356,42964,vgg16,4
4357,42965,mobilenet_v3,10
4358,42974,resnet34,5
4359,42976,resnet50,7
4360,42985,resnet18,3
4361,42994,mobilenet_v3,7
4362,42997,alexnet,5
4363,43015,resnet18,1
4364,43023,resnet34,1
4365,43027,mobilenet_v3,7
4366,43033,mobilenet_v3,4
4367,43037,mobilenet_v3,9
4368,43070,vgg16,9
4369,43092,resnet34,6
4370,43114,alexnet,9
4371,43117,mobilenet_v3,3
4372,43169,mobilenet_v3,10
4373,43169,resnet50,5
4374,43178,resnet34,1
4375,43187,resnet18,3
4376,43204,resnet18,3
4377,43210,alexnet,6
4378,43210,mobilenet_v3,10
4379,43210,vgg16,9
4380,43216,resnet18,7
4381,43225,resnet34,1
4382,43229,resnet50,9
4383,43254,resnet50,10
4384,43256,resnet18,8
4385,43262,vgg16,5
4386,43270,mobilenet_v3,3
4387,43283,resnet18,9
4388,43307,resnet50,6
4389,43325,resnet18,6
4390,43349,mobilenet_v3,5
4391,43353,mobilenet_v3,1
4392,43385,resnet18,7
4393,43388,resnet34,3
4394,43393,mobilenet_v3,10
4395,43399,resnet34,1
4396,43405,resnet50,1
4397,43406,resnet34,3
4398,43434,mobilenet_v3,7
4399,43440,resnet18,5
4400,43467,mobilenet_v3,9
4401,43471,resnet18,2
4402,43477,mobilenet_v3,10
4403,43477,resnet18,10
4404,43509,resnet34,8
4405,43514,resnet34,8
4406,43529,resnet34,9
4407,43537,resnet18,3
4408,43574,mobilenet_v3,2
4409,43574,resnet18,9
4410,43619,mobilenet_v3,10
4411,43623,mobilenet_v3,5
4412,43648,resnet34,5
4413,43659,alexnet,9
4414,43664,mobilenet_v3,2
4415,43664,vgg16,9
4416,43682,resnet18,10
4417,43694,resnet50,6
4418,43699,resnet50,10
4419,43701,mobilenet_v3,8
4420,43728,mobilenet_v3,3
4421,43755,resnet34,8
4422,43773,resnet34,1
4423,43785,vgg16,8
4424,43794,resnet34,7
4425,43809,resnet18,1
4426,43811,mobilenet_v3,8
4427,43839,resnet34,1
4428,43839,mobilenet_v3,1
4429,43851,resnet18,3
4430,43898,mobilenet_v3,1
4431,43914,resnet34,5
4432,43916,resnet18,8
4433,43930,alexnet,9
4434,43946,mobilenet_v3,3
4435,43948,mobilenet_v3,9
4436,43967,mobilenet_v3,6
4437,43973,resnet34,8
4438,43979,resnet18,1
4439,43987,mobilenet_v3,8
4440,43993,mobilenet_v3,6
4441,43994,resnet18,7
4442,43995,resnet50,8
4443,44025,resnet18,7
4444,44036,resnet34,7
4445,44053,resnet50,1
4446,44063,resnet50,3
4447,44082,mobilenet_v3,8
4448,44084,resnet50,9
4449,44090,alexnet,3
4450,44114,resnet18,2
4451,44117,resnet18,7
4452,44124,mobilenet_v3,3
4453,44125,resnet50,2
4454,44128,mobilenet_v3,7
4455,44135,resnet34,7
4456,44140,vgg16,7
4457,44140,resnet50,9
4458,44169,resnet18,2
4459,44170,alexnet,5
4460,44179,resnet18,5
4461,44182,resnet50,3
4462,44190,resnet18,2
4463,44195,resnet50,4
4464,44204,resnet18,5
4465,44280,alexnet,10
4466,44315,resnet50,5
4467,44317,resnet34,2
4468,44373,resnet34,10
4469,44395,resnet50,6
4470,44410,mobilenet_v3,6
4471,44413,resnet34,3
4472,44417,vgg16,1
4473,44430,alexnet,2
4474,44457,mobilenet_v3,8
4475,44460,resnet34,1
4476,44490,resnet34,3
4477,44493,resnet18,8
4478,44495,resnet34,3
4479,44496,resnet18,1
4480,44521,resnet50,9
4481,44526,resnet34,9
4482,44542,mobilenet_v3,3
4483,44547,alexnet,5
4484,44582,mobilenet_v3,3
4485,44588,resnet18,6
4486,44596,resnet18,5
4487,44602,resnet18,9
4488,44606,alexnet,9
4489,44607,vgg16,5
4490,44608,mobilenet_v3,7
4491,44624,vgg16,10
4492,44640,vgg16,3
4493,44643,resnet34,8
4494,44665,resnet50,7
4495,44679,mobilenet_v3,2
4496,44693,resnet18,9
4497,44699,resnet18,2
4498,44708,alexnet,2
4499,44727,resnet50,8
4500,44735,resnet34,8
4501,44736,resnet50,5
4502,44744,resnet18,9
4503,44745,resnet50,8
4504,44764,vgg16,9
4505,44771,alexnet,4
4506,44774,resnet50,7
4507,44788,mobilenet_v3,4
4508,44791,mobilenet_v3,1
4509,44800,vgg16,5
4510,44804,alexnet,1
4511,44812,mobilenet_v3,4
4512,44814,resnet18,9
4513,44823,mobilenet_v3,4
4514,44824,resnet18,1
4515,44842,resnet18,2
4516,44859,alexnet,2
4517,44864,resnet18,2
4518,44883,mobilenet_v3,9
4519,44900,resnet34,8
4520,44932,vgg16,4
4521,44940,mobilenet_v3,6
4522,44975,resnet18,9
4523,44985,resnet50,7
4524,44997,resnet50,10
4525,45013,vgg16,2
4526,45038,resnet50,4
4527,45047,resnet50,5
4528,45048,resnet18,6
4529,45051,resnet50,10
4530,45058,mobilenet_v3,6
4531,45059,alexnet,2
4532,45075,resnet50,7
4533,45076,vgg16,6
4534,45088,resnet34,6
4535,45113,mobilenet_v3,5
4536,45130,resnet34,8
4537,45141,vgg16,7
4538,45147,alexnet,10
4539,45151,mobilenet_v3,6
4540,45152,resnet34,7
4541,45158,vgg16,3
4542,45158,mobilenet_v3,4
4543,45164,resnet18,10
4544,45170,resnet18,3
4545,45209,resnet50,1
4546,45216,resnet50,6
4547,45240,resnet50,3
4548,45244,mobilenet_v3,4
4549,45249,resnet18,6
4550,45262,resnet50,2
4551,45268,alexnet,9
4552,45305,resnet50,6
4553,45306,resnet34,6
4554,45309,mobilenet_v3,7
4555,45326,alexnet,6
4556,45333,resnet50,4
4557,45343,alexnet,1
4558,45352,resnet34,10
4559,45365,resnet50,10
4560,45379,resnet34,5
4561,45383,resnet34,1
4562,45383,resnet18,7
4563,45395,resnet34,3
4564,45395,alexnet,10
4565,45416,resnet34,10
4566,45418,alexnet,5
4567,45423,resnet50,3
4568,45434,vgg16,1
4569,45434,resnet50,9
4570,45456,resnet50,9
4571,45457,resnet50,8
4572,45468,resnet50,8
4573,45503,vgg16,2
4574,45521,mobilenet_v3,7
4575,45526,alexnet,8
4576,45529,mobilenet_v3,7
4577,45536,mobilenet_v3,9
4578,45538,mobilenet_v3,9
4579,45542,mobilenet_v3,7
4580,45547,resnet50,2
4581,45548,resnet50,8
4582,45565,resnet34,2
4583,45569,resnet34,1
4584,45570,resnet34,10
4585,45578,alexnet,7
4586,45593,mobilenet_v3,4
4587,45606,resnet18,3
4588,45611,resnet18,4
4589,45628,alexnet,9
4590,45629,mobilenet_v3,1
4591,45638,mobilenet_v3,7
4592,45639,mobilenet_v3,6
4593,45652,resnet34,10
4594,45656,resnet34,2
4595,45663,resnet34,1
4596,45665,resnet50,9
4597,45671,resnet34,2
4598,45687,resnet18,2
4599,45707,mobilenet_v3,6
4600,45719,mobilenet_v3,10
4601,45736,vgg16,3
4602,45745,resnet34,6
4603,45750,alexnet,7
4604,45767,resnet50,9
4605,45779,resnet18,7
4606,45791,resnet50,2
4607,45792,resnet18,9
4608,45797,mobilenet_v3,1
4609,45801,mobilenet_v3,10
4610,45810,mobilenet_v3,6
4611,45812,resnet34,10
4612,45813,resnet34,1
4613,45830,resnet34,10
4614,45848,alexnet,6
4615,45865,vgg16,1
4616,45877,mobilenet_v3,9
4617,45879,mobilenet_v3,10
4618,45921,resnet34,1
4619,45931,mobilenet_v3,10
4620,45940,resnet50,5
4621,45944,resnet34,5
4622,45959,resnet34,9
4623,45961,resnet18,4
4624,45966,vgg16,9
4625,45989,mobilenet_v3,5
4626,45993,resnet18,7
4627,45995,resnet18,2
4628,46012,resnet50,8
4629,46017,mobilenet_v3,9
4630,46018,resnet50,7
4631,46032,mobilenet_v3,5
4632,46054,resnet34,4
4633,46062,alexnet,4
4634,46072,resnet50,10
4635,46081,resnet50,10
4636,46082,resnet50,5
4637,46084,mobilenet_v3,8
4638,46087,alexnet,3
4639,46092,resnet18,8
4640,46117,resnet50,6
4641,46119,resnet34,10
4642,46132,resnet50,10
4643,46132,resnet34,1
4644,46134,resnet18,10
4645,46137,mobilenet_v3,7
4646,46138,alexnet,4
4647,46142,resnet50,10
4648,46142,alexnet,2
4649,46159,mobilenet_v3,6
4650,46170,resnet18,5
4651,46173,mobilenet_v3,6
4652,46181,resnet34,9
4653,46183,vgg16,1
4654,46200,resnet50,9
4655,46203,resnet50,4
4656,46217,resnet34,7
4657,46221,mobilenet_v3,6
4658,46237,resnet50,3
4659,46261,vgg16,3
4660,46263,resnet50,1
4661,46271,resnet34,2
4662,46272,resnet18,8
4663,46273,mobilenet_v3,10
4664,46283,mobilenet_v3,1
4665,46295,alexnet,9
4666,46309,vgg16,6
4667,46363,alexnet,8
4668,46373,mobilenet_v3,4
4669,46373,resnet50,7
4670,46378,resnet18,3
4671,46382,resnet18,9
4672,46402,mobilenet_v3,4
4673,46420,resnet18,5
4674,46445,mobilenet_v3,8
4675,46460,resnet18,10
4676,46463,resnet18,3
4677,46467,mobilenet_v3,8
4678,46477,resnet34,2
4679,46498,vgg16,9
4680,46501,resnet50,5
4681,46506,mobilenet_v3,7
4682,46517,resnet18,7
4683,46527,resnet50,9
4684,46536,resnet18,9
4685,46536,resnet18,9
4686,46570,resnet18,7
4687,46574,mobilenet_v3,4
4688,46586,resnet50,2
4689,46590,resnet34,7
4690,46593,resnet34,8
4691,46594,resnet18,5
4692,46616,resnet50,2
4693,46635,mobilenet_v3,2
4694,46640,vgg16,2
4695,46646,resnet50,9
4696,46647,vgg16,9
4697,46648,resnet34,5
4698,46648,mobilenet_v3,6
4699,46649,resnet18,9
4700,46667,resnet34,3
4701,46674,resnet34,10
4702,46677,mobilenet_v3,8
4703,46692,resnet18,3
4704,46739,vgg16,6
4705,46747,resnet18,7
4706,46748,resnet34,6
4707,46754,alexnet,9
4708,46764,mobilenet_v3,8
4709,46764,mobilenet_v3,7
4710,46768,resnet50,3
4711,46777,resnet50,1
4712,46781,resnet18,1
4713,46783,alexnet,5
4714,46786,resnet50,5
4715,46808,resnet50,7
4716,46821,vgg16,7
4717,46824,resnet18,10
4718,46867,alexnet,10
4719,46869,vgg16,10
4720,46893,resnet34,9
4721,46901,resnet18,1
4722,46905,resnet18,2
4723,46916,resnet34,4
4724,46923,resnet18,10
4725,46925,resnet34,7
4726,46926,mobilenet_v3,2
4727,46926,mobilenet_v3,5
4728,46937,resnet50,6
4729,46947,resnet34,10
4730,46953,resnet50,2
4731,46956,alexnet,7
4732,46957,mobilenet_v3,7
4733,46966,resnet34,4
4734,46969,vgg16,1
4735,46981,resnet18,9
4736,46987,resnet34,2
4737,46990,mobilenet_v3,6
4738,47005,resnet50,8
4739,47009,mobilenet_v3,4
4740,47009,resnet34,3
4741,47010,resnet34,10
4742,47020,resnet34,4
4743,47029,vgg16,7
4744,47042,vgg16,7
4745,47056,alexnet,6
4746,47069,vgg16,2
4747,47071,resnet18,4
4748,47072,resnet34,1
4749,47081,alexnet,7
4750,47084,mobilenet_v3,2
4751,47085,mobilenet_v3,8
4752,47093,mobilenet_v3,8
4753,47105,mobilenet_v3,3
4754,47106,vgg16,7
4755,47114,resnet34,9
4756,47117,alexnet,3
4757,47118,resnet50,5
4758,47120,resnet34,2
4759,47128,mobilenet_v3,3
4760,47148,resnet18,6
4761,47161,resnet50,4
4762,47163,mobilenet_v3,3
4763,47233,resnet50,9
4764,47236,mobilenet_v3,5
4765,47238,mobilenet_v3,1
4766,47268,alexnet,7
4767,47278,resnet50,5
4768,47284,resnet34,9
4769,47339,resnet34,2
4770,47343,resnet34,3
4771,47356,mobilenet_v3,10
4772,47365,resnet34,6
4773,47370,resnet34,9
4774,47372,resnet18,2
4775,47382,vgg16,10
4776,47387,vgg16,2
4777,47403,resnet50,6
4778,47407,resnet34,6
4779,47419,mobilenet_v3,8
4780,47460,resnet18,10
4781,47468,resnet50,6
4782,47469,vgg16,8
4783,47487,resnet34,9
4784,47500,resnet34,3
4785,47514,mobilenet_v3,6
4786,47525,resnet18,1
4787,47532,mobilenet_v3,10
4788,47547,alexnet,3
4789,47553,vgg16,10
4790,47553,vgg16,6
4791,47554,resnet34,3
4792,47558,alexnet,1
4793,47572,mobilenet_v3,4
4794,47577,mobilenet_v3,5
4795,47581,resnet34,1
4796,47582,resnet50,7
4797,47613,alexnet,1
4798,47638,resnet34,6
4799,47653,resnet34,8
4800,47661,resnet18,5
4801,47662,resnet34,6
4802,47667,alexnet,3
4803,47669,resnet34,3
4804,47670,vgg16,9
4805,47672,resnet50,2
4806,47676,resnet34,5
4807,47729,resnet50,7
4808,47734,resnet18,10
4809,47745,resnet50,3
4810,47749,resnet34,1
4811,47759,mobilenet_v3,10
4812,47763,resnet34,1
4813,47780,mobilenet_v3,7
4814,47781,resnet34,5
4815,47819,resnet50,7
4816,47822,resnet34,5
4817,47841,alexnet,8
4818,47850,mobilenet_v3,8
4819,47859,resnet50,2
4820,47882,vgg16,5
4821,47885,resnet34,7
4822,47918,resnet34,9
4823,47928,alexnet,2
4824,47929,resnet18,2
4825,47938,vgg16,5
4826,47953,mobilenet_v3,9
4827,47987,resnet18,9
4828,47993,resnet34,9
4829,47996,mobilenet_v3,10
4830,47997,resnet18,6
4831,48013,resnet34,3
4832,48019,resnet18,6
4833,48031,alexnet,5
4834,48037,alexnet,4
4835,48103,resnet18,1
4836,48110,resnet50,2
4837,48111,resnet34,5
4838,48119,alexnet,7
4839,48125,resnet18,5
4840,48128,resnet50,3
4841,48128,mobilenet_v3,2
4842,48130,resnet50,7
4843,48135,resnet50,4
4844,48150,alexnet,2
4845,48163,resnet34,10
4846,48165,resnet34,5
4847,48181,mobilenet_v3,4
4848,48186,resnet34,3
4849,48192,resnet34,5
4850,48199,mobilenet_v3,10
4851,48217,resnet50,6
4852,48226,resnet34,3
4853,48228,resnet18,7
4854,48230,alexnet,9
4855,48234,resnet34,6
4856,48266,mobilenet_v3,8
4857,48269,resnet18,6
4858,48298,vgg16,7
4859,48350,mobilenet_v3,2
4860,48358,alexnet,10
4861,48364,alexnet,6
4862,48368,resnet34,2
4863,48372,resnet50,2
4864,48401,vgg16,8
4865,48413,resnet34,2
4866,48430,alexnet,4
4867,48453,resnet50,6
4868,48458,alexnet,4
4869,48461,mobilenet_v3,5
4870,48462,resnet18,5
4871,48464,resnet34,10
4872,48468,resnet50,9
4873,48476,mobilenet_v3,7
4874,48488,resnet34,3
4875,48490,resnet18,2
4876,48491,mobilenet_v3,8
4877,48512,mobilenet_v3,10
4878,48513,resnet18,3
4879,48515,mobilenet_v3,10
4880,48516,vgg16,2
4881,48522,resnet34,10
4882,48523,resnet34,4
4883,48529,resnet18,2
4884,48537,resnet18,7
4885,48541,vgg16,2
4886,48552,resnet50,5
4887,48555,vgg16,8
4888,48556,mobilenet_v3,10
4889,48573,resnet18,10
4890,48578,mobilenet_v3,5
4891,48604,resnet18,7
4892,48606,resnet34,9
4893,48611,mobilenet_v3,4
4894,48620,vgg16,1
4895,48627,alexnet,6
4896,48645,resnet18,8
4897,48648,alexnet,9
4898,48651,mobilenet_v3,9
4899,48656,mobilenet_v3,7
4900,48661,mobilenet_v3,1
4901,48675,resnet50,9
4902,48681,vgg16,4
4903,48699,resnet34,10
4904,48711,resnet34,7
4905,48712,resnet50,9
4906,48715,resnet34,2
4907,48718,resnet50,7
4908,48726,resnet50,3
4909,48743,resnet18,10
4910,48753,resnet18,7
4911,48756,resnet34,3
4912,48759,resnet50,4
4913,48760,mobilenet_v3,6
4914,48766,mobilenet_v3,2
4915,48778,resnet18,2
4916,48788,mobilenet_v3,4
4917,48796,vgg16,4
4918,48830,vgg16,6
4919,48837,resnet34,6
4920,48864,mobilenet_v3,2
4921,48881,resnet18,6
4922,48890,mobilenet_v3,5
4923,48904,alexnet,3
4924,48907,resnet34,4
4925,48915,resnet34,6
4926,48932,mobilenet_v3,6
4927,48945,resnet18,1
4928,48960,resnet50,1
4929,48967,resnet34,7
4930,48969,resnet50,1
4931,48974,mobilenet_v3,9
4932,48975,vgg16,3
4933,48975,resnet18,10
4934,48981,mobilenet_v3,6
4935,48998,resnet34,7
4936,49008,alexnet,10
4937,49016,resnet34,5
4938,49018,resnet50,5
4939,49021,alexnet,9
4940,49039,mobilenet_v3,1
4941,49044,mobilenet_v3,4
4942,49047,mobilenet_v3,5
4943,49061,resnet18,2
4944,49066,resnet50,4
4945,49067,resnet18,5
4946,49070,resnet34,4
4947,49082,resnet34,10
4948,49099,mobilenet_v3,4
4949,49110,resnet18,6
4950,49111,resnet18,8
4951,49122,resnet50,1
4952,49150,vgg16,5
4953,49158,alexnet,7
4954,49165,mobilenet_v3,5
4955,49178,alexnet,1
4956,49193,vgg16,8
4957,49225,resnet18,8
4958,49225,resnet18,3
4959,49233,resnet34,2
4960,49247,vgg16,8
4961,49258,resnet18,6
4962,49265,resnet50,1
4963,49282,resnet18,10
4964,49283,vgg16,7
4965,49298,vgg16,9
4966,49324,resnet34,9
4967,49326,resnet34,2
4968,49327,vgg16,9
4969,49371,vgg16,1
4970,49406,resnet34,4
4971,49408,resnet34,8
4972,49427,resnet50,10
4973,49433,resnet18,1
4974,49448,resnet34,5
4975,49450,vgg16,4
4976,49452,resnet50,9
4977,49477,mobilenet_v3,10
4978,49490,resnet50,7
4979,49498,resnet50,7
4980,49504,mobilenet_v3,9
4981,49504,resnet50,5
4982,49542,resnet34,3
4983,49558,resnet50,9
4984,49590,resnet50,2
4985,49611,vgg16,6
4986,49613,resnet34,6
4987,49640,alexnet,9
4988,49642,resnet18,6
4989,49660,resnet18,9
4990,49667,alexnet,10
4991,49675,resnet34,2
4992,49685,vgg16,4
4993,49693,resnet34,3
4994,49716,alexnet,3
4995,49718,resnet18,5
4996,49730,resnet50,10
4997,49751,resnet34,8
4998,49769,alexnet,4
4999,49784,resnet34,8
5000,49786,resnet34,10
5001,49791,resnet34,8
5002,49794,alexnet,10
5003,49801,resnet34,4
5004,49819,mobilenet_v3,5
5005,49858,mobilenet_v3,2
5006,49861,alexnet,4
5007,49899,mobilenet_v3,6
5008,49903,resnet18,6
5009,49905,resnet18,5
5010,49924,resnet18,3
5011,49940,resnet50,2
5012,49960,vgg16,7
5013,49968,resnet50,3
5014,49979,resnet18,4
5015,49983,mobilenet_v3,10
5016,49987,resnet18,3
5017,49992,mobilenet_v3,8
5018,49995,resnet18,10
